text,label
"Ngày mai đẹp không bao giờ đến .. Khi nó đến, hôm nay đã đến ngày mai đẹp đẽ đừng lãng phí tuyệt vời của bạn ngày hôm nay .. tốt lành :)",0
Dunno lei Ì_ tất cả quyết định lor.,0
Chào bạn.,0
Số Voda Today kết thúc 5226 được chọn để nhận giải thưởng 350.,1
Thông báo này là miễn phí.,1
Honeybee nói: * Tôi là người ngọt ngào nhất trong thế giới D * Chúa cười & amp;,0
Chỉ cần làm những gì dễ dàng hơn cho bạn,0
Rct 'thnq adrian cho u văn bản.,1
Ngừng gọi mọi người nói rằng tôi có thể bị ung thư.,0
"Nó sẽ rất khó khăn, nhưng tôi sẽ làm những gì tôi phải",0
Im gonnamissu rất nhiều !! Tôi sẽ nói rằng tôi sẽ gửi cho bạn một tấm bưu thiếp về nhiều cơ hội của merememberin henthere là OFSI không phá vỡ hợp đồng của anh ấy !!,0
EE MSG NA POORTIYAGI ODALEBEKU: HANUMANJI 7 Tên 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer EE 7 Tên & lt;#& GT;,0
"Xin chào Darlin, tôi kết thúc lúc 3 bạn 1 2 đón tôi hay gặp tôi?",0
"Đặt một vị trí cho tôi trong trái tim của bạn chứ không phải trong tâm trí bạn, vì tâm trí dễ dàng quên đi nhưng trái tim sẽ luôn nhớ.",0
Nhưng tôi ngạc nhiên khi cô ấy vẫn có thể đoán đúng ...,0
Okie Ì_ wan gặp nhau tại Bishan?,0
Oh ho.,0
"Chào em yêu, công việc của anh đã gặp rắc rối như thế nào?",0
Tôi biết bạn đang phục vụ.,0
"Huh ... Hyde Park không ở Mel ah, opps, đã bối rối ... Dù sao, nếu TT của TT lựa chọn tốt nhất thì chúng ta phải lấy nó ...",0
"Huh ... Hyde Park không ở Mel ah, opps, đã bối rối ... Dù sao, nếu TT của TT lựa chọn tốt nhất thì chúng ta phải lấy nó ...",0
"Tin nhắn miễn phí Kích hoạt 500 tin nhắn văn bản miễn phí của bạn bằng cách trả lời tin nhắn này với từ miễn phí cho các điều khoản & điều kiện, hãy truy cập www.07781482378.com",1
Tôi biết các cô gái luôn an toàn và ích kỷ khi biết tôi đã nhận được nó.,0
"Không phải lo lắng, buổi chụp hình hy vọng diễn ra tốt đẹp.",0
Tôi đang đóng băng và thèm băng.,0
Kay ... vì chúng tôi đã ra ngoài,0
Kay ... vì chúng tôi đã ra ngoài,0
Yo tôi đúng bởi bạn làm việc,0
"Ok em yêu, anh cho rằng không sao đâu, tôi chỉ lo lắng quá nhiều. Tôi phải làm một số công cụ phim của mình và sau đó phải trông trẻ một lần nữa!",0
"Cô ấy nói, '' Bạn có phiền nếu tôi đi vào phòng ngủ trong một phút không?",0
Tôi không đánh thức kể từ đó.,0
Không ... Juz đi làm ...,0
Huh quá nhanh ... dat có nghĩa là bạn đã hoàn thành bức tranh?,0
Bạn sống ở số nào?,0
"Không, chúng tôi đặt bữa tiệc 7 ngày một tuần và nghiên cứu nhẹ, tôi nghĩ chúng tôi cần vẽ một số hộp kiểm tùy chỉnh để họ biết chúng tôi khó tính",0
SAC sẽ ghi điểm lớn hàng trăm. Anh ấy được đặt batsman :-),0
Gửi cho tôi số của YSSTY.,0
Nó sẽ có giá bao nhiêu.,0
Ok ... bài kiểm tra lý thuyết?,0
Bạn đang được liên hệ bởi dịch vụ hẹn hò của chúng tôi bởi một người mà bạn biết!,1
"Điều đó tốt, hãy để anh ấy gọi cho tôi nếu anh ấy biết anh ấy muốn gì hoặc có bất kỳ câu hỏi nào",0
"Xin lỗi, có một khởi đầu muộn, chúng tôi đang trên đường",0
"Sau đó, bạn quay trở lại chính mình ...",0
Tôi đang ở trạm xăng.,0
"K, nếu bạn chán, hãy đến nhà tôi ..",0
Babe !!!!,0
"Giống như tôi đã khiến anh ấy ném lên khi chúng tôi hút thuốc trong xe của bạn mình, điều đó thật tuyệt vời",0
Tôi vẫn chưa kiểm tra nó da.,0
Bạn sẽ đến Walmart.,0
"Tôi đã không quên bạn, tôi có thể có một vài đô la để gửi cho bạn vào ngày mai, K?",0
Oh tuyệt vời.,0
Đảo ngược là gian lận.,0
Bạn được chào đón ... bắt gặp bạn sử dụng tiếng Anh bị hỏng một lần nữa ...,0
Không có vấn đề gì em yêu.,0
"Xin lỗi, tôi sẽ gọi sau",0
Ồ là nó!,0
"Xin lỗi, tôi không thể nhận cuộc gọi của bạn ngay bây giờ.",0
Bạn đến lúc nào.,0
Gọi cho anh ấy và nói rằng bạn sẽ không đến hôm nay ok và bảo họ đừng lừa tôi như thế này ok,0
Tôi đã gửi email cho yifeng phần của tôi oredi .. có thể ì_ nhận nó cho anh ta ..,0
R bạn chắc chắn họ sẽ hiểu điều đó!,0
Đi bộ tối thiểu là 3miles một ngày.,0
"Ok, không có vấn đề gì sẽ khiến họ một chiếc taxi.",0
"Búp bê trẻ em không có não ..:-D ;-), xe Sariyag Drive Madoke Barolla ..",0
Tôi không bỏ trốn khỏi bạn ... Tôi đi chậm & amp;,0
"Xin lỗi, tôi đã bỏ lỡ cuộc gọi của bạn, hãy nói chuyện khi bạn có thời gian.",1
Vui lòng tham dự điện thoại :),0
Bạn chỉ ghét tôi.,0
Không có tin nhắn trên điện thoại của cô ấy.,0
Có thể ... tôi rảnh ...,0
"Yo chuyến đi của tôi bị hoãn lại, bạn vẫn dự trữ?",0
"Xin lỗi, tôi sẽ gọi sau",0
"Tôi đang đợi cuộc gọi của bạn, thưa ngài.",0
"Này, bạn đang làm gì.",0
"Này Elaine, cuộc họp hôm nay vẫn còn?",0
"Xin lỗi, tôi đã không đến nơi đó.",0
"Hầu hết các tiime khi tôi không để bạn ôm tôi, vì vậy tôi không rơi nước mắt.",0
Ngày mai tôi sẽ không đến nhà hát.,0
Và bây giờ điện vừa đi ra FML.,0
"Có vẻ như bạn đã tìm thấy một cái gì đó để làm ngoài khói thuốc, công việc tuyệt vời!",0
"Cũng vậy Andros ICE, v.v.",0
:),0
:),0
:),0
:),0
:),0
:),0
"Chào buổi chiều, tình yêu của tôi.",1
"Chà, tôi có nghĩa là trái ngược với đêm say rượu của tôi trước đây",0
"Chà, tôi có nghĩa là trái ngược với đêm say rượu của tôi trước đây",0
"Chà, tôi có nghĩa là trái ngược với đêm say rượu của tôi trước đây",1
"Chà, tôi có nghĩa là trái ngược với đêm say rượu của tôi trước đây",0
Vậy bạn làm việc ngoài giờ Nigpun?,0
Vậy bạn làm việc ngoài giờ Nigpun?,0
Vậy bạn làm việc ngoài giờ Nigpun?,1
Vậy bạn làm việc ngoài giờ Nigpun?,0
Vậy bạn làm việc ngoài giờ Nigpun?,0
Ok thanx ...,0
Ok thanx ...,0
Nó chỉ làm số học đơn giản không phải là tỷ lệ phần trăm.,0
Nó chỉ làm số học đơn giản không phải là tỷ lệ phần trăm.,0
"Là một khách hàng có giá trị, tôi vui mừng khuyên bạn rằng sau khi xem xét gần đây về mob của bạn, bạn được trao giải thưởng thưởng Å £ 1500, hãy gọi 09066364589",1
Cảm ơn em yêu.,0
Cảm ơn em yêu.,0
Chúc ngủ ngon thân yêu của tôi .. Sleepwell & amp; chăm sóc,0
"Sau đó, ì_ yêu cầu bố chọn ì_ up lar ... Ì wan 2 ở lại đến 6 meh ...",0
"Sau đó, ì_ yêu cầu bố chọn ì_ up lar ... Ì wan 2 ở lại đến 6 meh ...",0
Để,0
Để,0
"Sự thật tuyệt vời chống lại trọng lực .. Đọc kỹ: \ Trái tim của chúng ta cảm thấy nhẹ nhàng khi ai đó ở trong đó .. nhưng nó cảm thấy rất nặng nề khi ai đó rời khỏi nó .. \ ""Goodmorning""",1
Bạn có muốn một chiếc điện thoại màu Nokia 3510i mới được phân phối vào ngày mai không?,0
Bạn có muốn một chiếc điện thoại màu Nokia 3510i mới được phân phối vào ngày mai không?,0
Bạn có muốn một chiếc điện thoại màu Nokia 3510i mới được phân phối vào ngày mai không?,0
Không có pic.,0
Anh ấy vẫn là một người bro giữa các bros,0
Anh ấy vẫn là một người bro giữa các bros,0
Nhưng tôi có đủ không gian có 4 MB ...,0
Cuộc sống chưa bao giờ là niềm vui và tuyệt vời cho đến khi bạn bước vào. Bạn đã làm cho nó thực sự đặc biệt đối với tôi.,1
Cuộc sống chưa bao giờ là niềm vui và tuyệt vời cho đến khi bạn bước vào. Bạn đã làm cho nó thực sự đặc biệt đối với tôi.,1
Chào mừng!,1
Freemsg: Cuộc gọi miễn phí không giới hạn 1 tháng!,1
10 mth di động của bạn?,1
Am New 2 Club & don fink chúng tôi đã gặp nhưng sẽ b gr8 2 c bạn xin vui lòng để lại msg 2day wiv khu vực ur 09099726553 Trả lời Carlie x Call,1
ĐÚNG VẬY.,0
"Chắc chắn nhưng vì bố mẹ tôi sẽ làm việc vào thứ ba, tôi không thực sự cần một câu chuyện trang bìa",0
"Chắc chắn nhưng vì bố mẹ tôi sẽ làm việc vào thứ ba, tôi không thực sự cần một câu chuyện trang bìa",0
"\ Chào Darlin, bạn đã gọi điện cho tôi?",0
"\ Chào Darlin, bạn đã gọi điện cho tôi?",0
Bạn luôn luôn là người thông minh.,0
"Vâng, nếu chúng ta phải có được một anh chàng ngẫu nhiên, chúng ta cần thay đổi tờ thông tin của mình thành Party & lt;#& gt;",0
"Vâng, nếu chúng ta phải có được một anh chàng ngẫu nhiên, chúng ta cần thay đổi tờ thông tin của mình thành Party & lt;#& gt;",1
"Giáng sinh là một dịp được tổ chức như một sự phản ánh ... giá trị của bạn ..., mong muốn ..., tình cảm ... và;",0
Gửi cho bạn lời chào của niềm vui và hạnh phúc.,0
"\ Xin chào Darlin, tôi không thể làm gì cả khi tôi làm cho tôi ăn một bữa ăn.",0
Nếu Ấn Độ giành chiến thắng hoặc chuỗi cấp có nghĩa là đây là bản ghi :),0
"Sau đó, những gì về kế hoạch tiếp theo?",0
Thật tốt khi được nghe từ bạn,0
"Tuyệt vời, làm thế nào để tôi đối phó với cổng?",0
Bạn nghĩ lúc mấy giờ về Goin?,0
Nhận một bộ phim video di động miễn phí miễn phí phim miễn phí.,1
Tiết kiệm tiền cho đồ lót đám cưới tại www.bridal.petticoatdreams.co.uk Chọn từ một lựa chọn tuyệt vời với giao hàng quốc gia.,1
Bảng của bạn đang hoạt động tốt.,0
Có nhưng tôi không quan tâm vì tôi biết nó ở đó!,0
rượu whisky rượu rum rượu gin rượu vodka scotch rượu gội đầu \ kudiyarasu thina vazhthukkal.,0
"Mon okie lor ... haha, tốt nhất là thức ăn giá rẻ n gd, ex oso okie ... phụ thuộc vào việc wana ăn thức ăn phương Tây hay Trung Quốc ... den mà bạn thích ...",0
Ngồi và không có gì để làm cho.,0
Ngồi và không có gì để làm cho.,0
Lấy làm tiếc.,0
Ya chỉ kể về sự cố đó ..,0
"Vâng, chúng tôi đã ở bên ngoài trong 2 giờ.",0
Ugh vừa ra khỏi lớp,0
"Ngày nay, mọi người đang nổi tiếng về cơ hội laxinorfic cho việc vướng vào entropication .... Bạn đã bao giờ xóa bỏ những cuốn sách của bạn cho bộ khuếch đại của FidalFication chưa?",0
Tôi không có bất kỳ tập tin nào của bạn trong túi của tôi..Tôi đang làm việc khi bạn gọi cho tôi. Tôi sẽ nói với bạn nếu tôi tìm thấy bất cứ thứ gì trong phòng của tôi.,0
Không cần Lar.,0
Được rồi.,0
Bài thơ tình bạn: thân mến O thân mến bạn không gần nhưng tôi có thể nghe không bị sợ sống với sự cổ vũ không còn nước mắt bạn luôn luôn là người thân yêu của tôi.,0
Ăn trưa và đến nhanh và mở cửa :),0
Không được nghe từ U4 một thời gian.,1
Tôi đã trở lại.,0
K .. I Yan Jiu Liao ... Sat Chúng ta có thể đi 4 Bugis Vill One Frm 10 đến 3 Den Hop to Parco 4 NB.,0
Bloomberg -Message Center +44779706009 Tại sao phải chờ đợi?,1
Tôi đang tìm kiếm một người phụ nữ trên đường phố và một kẻ lập dị trong tờ.,0
Điện thoại của tôi,0
"Haha hình, tôi đã tìm thấy mảnh và bát của Priscilla",0
"Trên thực tế, làm điều đó, chỉ cần làm bất cứ điều gì, hãy tìm một cái cớ để ở Tampa vào một lúc nào đó trước tháng 1",0
CẤP BÁCH!,1
Yay!,0
Cả ngày làm việc ngày :) ngoại trừ thứ bảy và chủ nhật ..,0
Aathi.. bạn thân yêu ở đâu ..,0
Trái tim trống rỗng mà không có tình yêu .. tâm trí trống rỗng mà không có trí tuệ .. đôi mắt trống rỗng mà không có ước mơ & amp;,0
Tôi nghĩ rằng tôi ‰ û m đang chờ cùng một chiếc xe buýt!,0
Bạn sẽ sớm trở lại bất cứ lúc nào?,0
", mọi thứ thế nào?",0
", mọi thứ thế nào?",0
"Tôi có thể có thể đến, mọi người đã hoàn thành xung quanh & lt;#& gt;",0
"Tôi đã nhận được nó trước năm mới, Cos Yetunde nói rằng cô ấy muốn làm bạn ngạc nhiên nhưng khi tôi không thấy tiền, tôi đã trả lại nó vào giữa tháng 1 trước & lt;#& gt;",0
Tôi có thể hỏi xung quanh nhưng không có nhiều về mặt giữa ở đây,0
Hãy chắc chắn kiểm tra email yahoo của bạn.,0
Cô ấy đang tìm kiếm cái gì?,0
Boytoy của tôi ở đâu?,0
Bạn có muốn một video mới Phone750 bất cứ lúc nào bất kỳ mạng nào,1
Xin chào tình yêu của tôi!,0
Nói với nhân vật xấu của tôi mà bạn không thích ở tôi.,0
Không :-) Tôi có tin đồn rằng bạn sẽ mua căn hộ ở Chennai :-),0
"Vâng, có lẽ sớm hơn thế",0
Thay đổi âm thanh logoff windows ..,0
Tôi vẫn chưa kiểm tra nó da.,0
Tôi cũng đến phòng.,0
Huh nhưng tôi có bài học ở 4 lei n Tôi đã nghĩ đến việc đi học trước đó n i tot của bãi đậu xe tại Kent Vale ...,0
Được rồi.,0
Tôi sẽ đến văn phòng xung quanh & lt; thập phân & gt;,0
"Tuyệt vời, nhắn tin cho tôi khi bạn ra ngoài",0
Bạn đang được liên hệ bởi dịch vụ hẹn hò của chúng tôi bởi một người mà bạn biết!,1
WAN2 giành được một cuộc gặp gỡ+lời chào với Westlife 4 U hay M8?,1
Chúc mừng sinh nhật ... bạn có thể tìm thấy hoàng tử của bạn quyến rũ công việc vui vẻ quá chăm chỉ ...,0
"Ồ, Grand đang có một chút của một bữa tiệc nhưng nó không đề cập đến bất kỳ khoản phí nào nên có lẽ nó là lần đầu tiên được phục vụ trước",0
Bạn đã nói với tôi trước khi tôi trở lại giường rằng bạn không thể ngủ vì bất cứ điều gì.,0
Tôi hy vọng bạn đã tức giận nhưng id thực sự muốn gặp bạn vào ngày mai.,0
Dorothy@kiefer.com (Ngân hàng Granit phát hành mạnh mẽ mua mạnh) cho các thành viên của chúng tôi ***** lên hơn 300% ****** /,1
nói & lt;#& gt;,0
Miễn phí bất cứ ngày nào nhưng tôi kết thúc lúc 6 trên Thứ Hai Thứ Năm ...,0
Bạn sẽ ở đây vì thức ăn,0
Bạn sẽ ở đây vì thức ăn,0
Bạn sẽ ở đây vì thức ăn,0
Hai nguyên tắc cơ bản của cuộc sống mát mẻ: \ đi bộ,0
"Camera khá tốt, 10,1mega pixel, 3optical và 5digital.",0
Xin chào Petey!,0
Tôi chỉ thấy Ron Burgundy Thuyền trưởng một chiếc thuyền tiệc,0
Tôi nghiêm túc.,0
Đã có một chàng trai yêu bạn:-.,0
Nhân viên đào tạo vị trí tại Đại học Amrita.,0
Tôi luôn trò chuyện với bạn.,0
Tôi là hồ sơ công việc có vẻ như BPO ..,0
Tôi là hồ sơ công việc có vẻ như BPO ..,0
Tôi là hồ sơ công việc có vẻ như BPO ..,0
"Chà, tôi định từ bỏ vì tất cả họ đều nói rằng họ không làm một đêm.",0
Bạn có sẵn sàng tham gia lớp học ứng dụng.,0
Bạn có sẵn sàng tham gia lớp học ứng dụng.,0
Bạn có sẵn sàng tham gia lớp học ứng dụng.,0
Bạn có sẵn sàng tham gia lớp học ứng dụng.,0
Hãy thử Neva Mate !!,0
"Vâng, đó là một trường hợp tốt nhất là kịch bản",0
"Hôm nay tôi không rảnh, tôi đã chọn bố mẹ tối nay ...",0
"Hôm nay tôi không rảnh, tôi đã chọn bố mẹ tối nay ...",0
"Hôm nay tôi không rảnh, tôi đã chọn bố mẹ tối nay ...",0
"Bạn là một người chiến thắng £ 1000 hoặc giải thưởng người gọi được bảo đảm, đây là nỗ lực cuối cùng của chúng tôi để liên hệ với bạn!",1
"Vé Xmas & Năm mới hiện đang được bán từ câu lạc bộ, vào ban ngày từ 10 giờ sáng đến 8 giờ tối, và vào Thứ Năm, Thứ Sáu & Thứ Sáu Đêm tuần này.",1
